date,product_id,product_name,category,order_category,units_sold,price,revenue,stock_level,promotion,day_of_week,month,quarter,year
2023-12-31,PROD_0039,Product 0039,Home & Garden,Home & Garden,135,383.08,51716.35,300,0,Sunday,12,4,2023
2024-01-01,PROD_0039,Product 0039,Home & Garden,Home & Garden,98,79.88,7828.47,847,0,Monday,1,1,2024
2024-01-02,PROD_0039,Product 0039,Home & Garden,Home & Garden,100,157.24,15723.51,966,0,Tuesday,1,1,2024
2024-01-03,PROD_0039,Product 0039,Home & Garden,Home & Garden,109,38.15,4158.63,714,1,Wednesday,1,1,2024
2024-01-04,PROD_0039,Product 0039,Home & Garden,Home & Garden,150,70.44,10566.37,943,0,Thursday,1,1,2024
2024-01-05,PROD_0039,Product 0039,Home & Garden,Home & Garden,157,538.84,84598.6,916,0,Friday,1,1,2024
2024-01-06,PROD_0039,Product 0039,Home & Garden,Home & Garden,115,273.03,31398.26,603,0,Saturday,1,1,2024
2024-01-07,PROD_0039,Product 0039,Home & Garden,Home & Garden,145,540.68,78398.36,983,0,Sunday,1,1,2024
2024-01-08,PROD_0039,Product 0039,Home & Garden,Home & Garden,116,191.71,22237.99,458,0,Monday,1,1,2024
2024-01-09,PROD_0039,Product 0039,Home & Garden,Home & Garden,138,401.3,55379.37,702,0,Tuesday,1,1,2024
2024-01-10,PROD_0039,Product 0039,Home & Garden,Home & Garden,73,211.06,15407.55,639,0,Wednesday,1,1,2024
2024-01-11,PROD_0039,Product 0039,Home & Garden,Home & Garden,111,238.63,26488.25,547,0,Thursday,1,1,2024
2024-01-12,PROD_0039,Product 0039,Home & Garden,Home & Garden,146,465.82,68009.06,946,0,Friday,1,1,2024
2024-01-13,PROD_0039,Product 0039,Home & Garden,Home & Garden,147,276.1,40587.18,37,0,Saturday,1,1,2024
2024-01-14,PROD_0039,Product 0039,Home & Garden,Home & Garden,184,182.25,33533.4,874,0,Sunday,1,1,2024
2024-01-15,PROD_0039,Product 0039,Home & Garden,Home & Garden,97,410.73,39840.38,926,0,Monday,1,1,2024
2024-01-16,PROD_0039,Product 0039,Home & Garden,Home & Garden,120,397.11,47653.06,659,0,Tuesday,1,1,2024
2024-01-17,PROD_0039,Product 0039,Home & Garden,Home & Garden,117,86.0,10061.45,270,1,Wednesday,1,1,2024
2024-01-18,PROD_0039,Product 0039,Home & Garden,Home & Garden,115,173.65,19969.46,360,0,Thursday,1,1,2024
2024-01-19,PROD_0039,Product 0039,Home & Garden,Home & Garden,136,227.46,30933.95,499,0,Friday,1,1,2024
2024-01-20,PROD_0039,Product 0039,Home & Garden,Home & Garden,216,453.16,97881.66,592,0,Saturday,1,1,2024
2024-01-21,PROD_0039,Product 0039,Home & Garden,Home & Garden,150,261.34,39200.41,255,0,Sunday,1,1,2024
2024-01-22,PROD_0039,Product 0039,Home & Garden,Home & Garden,104,168.5,17524.45,723,0,Monday,1,1,2024
2024-01-23,PROD_0039,Product 0039,Home & Garden,Home & Garden,159,90.83,14441.43,349,0,Tuesday,1,1,2024
2024-01-24,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,404.02,49290.41,486,0,Wednesday,1,1,2024
2024-01-25,PROD_0039,Product 0039,Home & Garden,Home & Garden,126,509.71,64222.88,133,0,Thursday,1,1,2024
2024-01-26,PROD_0039,Product 0039,Home & Garden,Home & Garden,117,113.94,13330.92,563,0,Friday,1,1,2024
2024-01-27,PROD_0039,Product 0039,Home & Garden,Home & Garden,172,534.43,91921.51,6,0,Saturday,1,1,2024
2024-01-28,PROD_0039,Product 0039,Home & Garden,Home & Garden,132,256.96,33918.71,24,0,Sunday,1,1,2024
2024-01-29,PROD_0039,Product 0039,Home & Garden,Home & Garden,102,346.53,35346.5,724,0,Monday,1,1,2024
2024-01-30,PROD_0039,Product 0039,Home & Garden,Home & Garden,124,245.48,30439.16,730,0,Tuesday,1,1,2024
2024-01-31,PROD_0039,Product 0039,Home & Garden,Home & Garden,88,172.2,15153.96,919,0,Wednesday,1,1,2024
2024-02-01,PROD_0039,Product 0039,Home & Garden,Home & Garden,163,372.14,60658.54,831,0,Thursday,2,1,2024
2024-02-02,PROD_0039,Product 0039,Home & Garden,Home & Garden,170,94.06,15989.79,635,0,Friday,2,1,2024
2024-02-03,PROD_0039,Product 0039,Home & Garden,Home & Garden,139,214.84,29862.82,432,0,Saturday,2,1,2024
2024-02-04,PROD_0039,Product 0039,Home & Garden,Home & Garden,183,198.03,36239.43,173,0,Sunday,2,1,2024
2024-02-05,PROD_0039,Product 0039,Home & Garden,Home & Garden,123,56.02,6890.05,762,0,Monday,2,1,2024
2024-02-06,PROD_0039,Product 0039,Home & Garden,Home & Garden,114,88.57,10096.94,287,0,Tuesday,2,1,2024
2024-02-07,PROD_0039,Product 0039,Home & Garden,Home & Garden,156,412.94,64418.5,876,0,Wednesday,2,1,2024
2024-02-08,PROD_0039,Product 0039,Home & Garden,Home & Garden,165,325.48,53703.44,234,0,Thursday,2,1,2024
2024-02-09,PROD_0039,Product 0039,Home & Garden,Home & Garden,133,527.82,70200.04,12,0,Friday,2,1,2024
2024-02-10,PROD_0039,Product 0039,Home & Garden,Home & Garden,191,60.54,11563.39,840,0,Saturday,2,1,2024
2024-02-11,PROD_0039,Product 0039,Home & Garden,Home & Garden,195,258.17,50342.99,625,0,Sunday,2,1,2024
2024-02-12,PROD_0039,Product 0039,Home & Garden,Home & Garden,121,223.58,27053.33,708,0,Monday,2,1,2024
2024-02-13,PROD_0039,Product 0039,Home & Garden,Home & Garden,140,36.35,5089.67,573,0,Tuesday,2,1,2024
2024-02-14,PROD_0039,Product 0039,Home & Garden,Home & Garden,116,390.17,45259.68,283,0,Wednesday,2,1,2024
2024-02-15,PROD_0039,Product 0039,Home & Garden,Home & Garden,132,315.57,41655.13,735,0,Thursday,2,1,2024
2024-02-16,PROD_0039,Product 0039,Home & Garden,Home & Garden,150,76.39,11458.21,513,0,Friday,2,1,2024
2024-02-17,PROD_0039,Product 0039,Home & Garden,Home & Garden,190,344.51,65456.75,487,0,Saturday,2,1,2024
2024-02-18,PROD_0039,Product 0039,Home & Garden,Home & Garden,209,448.07,93647.39,18,0,Sunday,2,1,2024
2024-02-19,PROD_0039,Product 0039,Home & Garden,Home & Garden,54,37.11,2003.72,493,0,Monday,2,1,2024
2024-02-20,PROD_0039,Product 0039,Home & Garden,Home & Garden,149,221.84,33054.28,560,1,Tuesday,2,1,2024
2024-02-21,PROD_0039,Product 0039,Home & Garden,Home & Garden,188,71.32,13408.72,764,0,Wednesday,2,1,2024
2024-02-22,PROD_0039,Product 0039,Home & Garden,Home & Garden,150,451.05,67657.09,440,0,Thursday,2,1,2024
2024-02-23,PROD_0039,Product 0039,Home & Garden,Home & Garden,169,222.87,37664.61,676,0,Friday,2,1,2024
2024-02-24,PROD_0039,Product 0039,Home & Garden,Home & Garden,119,22.88,2723.3,614,0,Saturday,2,1,2024
2024-02-25,PROD_0039,Product 0039,Home & Garden,Home & Garden,219,548.4,120099.91,200,0,Sunday,2,1,2024
2024-02-26,PROD_0039,Product 0039,Home & Garden,Home & Garden,159,206.13,32774.76,754,0,Monday,2,1,2024
2024-02-27,PROD_0039,Product 0039,Home & Garden,Home & Garden,167,82.81,13828.66,896,0,Tuesday,2,1,2024
2024-02-28,PROD_0039,Product 0039,Home & Garden,Home & Garden,153,483.55,73982.61,816,1,Wednesday,2,1,2024
2024-02-29,PROD_0039,Product 0039,Home & Garden,Home & Garden,133,454.36,60430.36,96,0,Thursday,2,1,2024
2024-03-01,PROD_0039,Product 0039,Home & Garden,Home & Garden,139,221.01,30720.33,703,0,Friday,3,1,2024
2024-03-02,PROD_0039,Product 0039,Home & Garden,Home & Garden,165,399.56,65927.87,617,0,Saturday,3,1,2024
2024-03-03,PROD_0039,Product 0039,Home & Garden,Home & Garden,154,36.18,5571.18,995,0,Sunday,3,1,2024
2024-03-04,PROD_0039,Product 0039,Home & Garden,Home & Garden,135,187.77,25349.55,156,0,Monday,3,1,2024
2024-03-05,PROD_0039,Product 0039,Home & Garden,Home & Garden,168,446.34,74985.7,809,0,Tuesday,3,1,2024
2024-03-06,PROD_0039,Product 0039,Home & Garden,Home & Garden,124,164.53,20401.12,86,0,Wednesday,3,1,2024
2024-03-07,PROD_0039,Product 0039,Home & Garden,Home & Garden,176,53.66,9444.08,703,0,Thursday,3,1,2024
2024-03-08,PROD_0039,Product 0039,Home & Garden,Home & Garden,170,424.26,72123.36,617,0,Friday,3,1,2024
2024-03-09,PROD_0039,Product 0039,Home & Garden,Home & Garden,177,438.96,77696.79,912,0,Saturday,3,1,2024
2024-03-10,PROD_0039,Product 0039,Home & Garden,Home & Garden,153,11.85,1812.86,829,0,Sunday,3,1,2024
2024-03-11,PROD_0039,Product 0039,Home & Garden,Home & Garden,148,191.44,28333.65,610,0,Monday,3,1,2024
2024-03-12,PROD_0039,Product 0039,Home & Garden,Home & Garden,187,423.64,79221.02,460,0,Tuesday,3,1,2024
2024-03-13,PROD_0039,Product 0039,Home & Garden,Home & Garden,139,377.83,52518.53,702,0,Wednesday,3,1,2024
2024-03-14,PROD_0039,Product 0039,Home & Garden,Home & Garden,136,416.77,56680.25,881,0,Thursday,3,1,2024
2024-03-15,PROD_0039,Product 0039,Home & Garden,Home & Garden,116,127.33,14769.95,870,0,Friday,3,1,2024
2024-03-16,PROD_0039,Product 0039,Home & Garden,Home & Garden,162,290.18,47009.68,75,0,Saturday,3,1,2024
2024-03-17,PROD_0039,Product 0039,Home & Garden,Home & Garden,152,370.19,56269.51,868,0,Sunday,3,1,2024
2024-03-18,PROD_0039,Product 0039,Home & Garden,Home & Garden,162,288.0,46655.68,721,0,Monday,3,1,2024
2024-03-19,PROD_0039,Product 0039,Home & Garden,Home & Garden,250,412.9,103225.81,124,0,Tuesday,3,1,2024
2024-03-20,PROD_0039,Product 0039,Home & Garden,Home & Garden,127,223.01,28322.16,270,1,Wednesday,3,1,2024
2024-03-21,PROD_0039,Product 0039,Home & Garden,Home & Garden,135,430.18,58074.77,296,0,Thursday,3,1,2024
2024-03-22,PROD_0039,Product 0039,Home & Garden,Home & Garden,119,326.99,38911.59,725,0,Friday,3,1,2024
2024-03-23,PROD_0039,Product 0039,Home & Garden,Home & Garden,161,314.64,50656.87,47,0,Saturday,3,1,2024
2024-03-24,PROD_0039,Product 0039,Home & Garden,Home & Garden,181,157.21,28455.36,949,0,Sunday,3,1,2024
2024-03-25,PROD_0039,Product 0039,Home & Garden,Home & Garden,103,57.55,5927.63,879,0,Monday,3,1,2024
2024-03-26,PROD_0039,Product 0039,Home & Garden,Home & Garden,147,492.41,72384.27,989,0,Tuesday,3,1,2024
2024-03-27,PROD_0039,Product 0039,Home & Garden,Home & Garden,102,189.95,19375.09,326,0,Wednesday,3,1,2024
2024-03-28,PROD_0039,Product 0039,Home & Garden,Home & Garden,141,394.44,55615.99,862,0,Thursday,3,1,2024
2024-03-29,PROD_0039,Product 0039,Home & Garden,Home & Garden,176,88.32,15544.87,289,0,Friday,3,1,2024
2024-03-30,PROD_0039,Product 0039,Home & Garden,Home & Garden,197,92.92,18304.33,103,0,Saturday,3,1,2024
2024-03-31,PROD_0039,Product 0039,Home & Garden,Home & Garden,207,441.2,91328.88,885,0,Sunday,3,1,2024
2024-04-01,PROD_0039,Product 0039,Home & Garden,Home & Garden,93,410.39,38166.38,13,0,Monday,4,2,2024
2024-04-02,PROD_0039,Product 0039,Home & Garden,Home & Garden,99,81.15,8033.93,971,1,Tuesday,4,2,2024
2024-04-03,PROD_0039,Product 0039,Home & Garden,Home & Garden,103,186.71,19231.38,490,0,Wednesday,4,2,2024
2024-04-04,PROD_0039,Product 0039,Home & Garden,Home & Garden,151,265.9,40150.59,979,0,Thursday,4,2,2024
2024-04-05,PROD_0039,Product 0039,Home & Garden,Home & Garden,92,51.81,4766.21,459,0,Friday,4,2,2024
2024-04-06,PROD_0039,Product 0039,Home & Garden,Home & Garden,152,271.33,41242.22,896,0,Saturday,4,2,2024
2024-04-07,PROD_0039,Product 0039,Home & Garden,Home & Garden,149,264.09,39349.94,146,0,Sunday,4,2,2024
2024-04-08,PROD_0039,Product 0039,Home & Garden,Home & Garden,127,87.85,11156.79,389,0,Monday,4,2,2024
2024-04-09,PROD_0039,Product 0039,Home & Garden,Home & Garden,146,83.93,12254.19,307,0,Tuesday,4,2,2024
2024-04-10,PROD_0039,Product 0039,Home & Garden,Home & Garden,140,416.97,58376.26,552,0,Wednesday,4,2,2024
2024-04-11,PROD_0039,Product 0039,Home & Garden,Home & Garden,137,359.13,49201.27,815,0,Thursday,4,2,2024
2024-04-12,PROD_0039,Product 0039,Home & Garden,Home & Garden,127,156.3,19850.18,243,0,Friday,4,2,2024
2024-04-13,PROD_0039,Product 0039,Home & Garden,Home & Garden,203,430.82,87456.17,746,0,Saturday,4,2,2024
2024-04-14,PROD_0039,Product 0039,Home & Garden,Home & Garden,191,224.78,42933.03,565,0,Sunday,4,2,2024
2024-04-15,PROD_0039,Product 0039,Home & Garden,Home & Garden,164,182.77,29974.74,948,0,Monday,4,2,2024
2024-04-16,PROD_0039,Product 0039,Home & Garden,Home & Garden,150,326.37,48956.19,849,0,Tuesday,4,2,2024
2024-04-17,PROD_0039,Product 0039,Home & Garden,Home & Garden,127,414.94,52697.69,655,0,Wednesday,4,2,2024
2024-04-18,PROD_0039,Product 0039,Home & Garden,Home & Garden,118,332.67,39254.97,554,0,Thursday,4,2,2024
2024-04-19,PROD_0039,Product 0039,Home & Garden,Home & Garden,109,82.87,9033.03,113,0,Friday,4,2,2024
2024-04-20,PROD_0039,Product 0039,Home & Garden,Home & Garden,152,119.08,18099.9,311,0,Saturday,4,2,2024
2024-04-21,PROD_0039,Product 0039,Home & Garden,Home & Garden,184,55.76,10259.21,520,0,Sunday,4,2,2024
2024-04-22,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,28.14,3433.64,114,0,Monday,4,2,2024
2024-04-23,PROD_0039,Product 0039,Home & Garden,Home & Garden,159,502.61,79915.1,546,0,Tuesday,4,2,2024
2024-04-24,PROD_0039,Product 0039,Home & Garden,Home & Garden,118,227.16,26805.35,168,0,Wednesday,4,2,2024
2024-04-25,PROD_0039,Product 0039,Home & Garden,Home & Garden,109,105.64,11514.97,179,0,Thursday,4,2,2024
2024-04-26,PROD_0039,Product 0039,Home & Garden,Home & Garden,128,25.44,3256.93,390,0,Friday,4,2,2024
2024-04-27,PROD_0039,Product 0039,Home & Garden,Home & Garden,186,335.12,62332.35,944,0,Saturday,4,2,2024
2024-04-28,PROD_0039,Product 0039,Home & Garden,Home & Garden,159,108.11,17188.74,232,0,Sunday,4,2,2024
2024-04-29,PROD_0039,Product 0039,Home & Garden,Home & Garden,139,440.38,61212.99,323,0,Monday,4,2,2024
2024-04-30,PROD_0039,Product 0039,Home & Garden,Home & Garden,126,170.71,21509.98,694,0,Tuesday,4,2,2024
2024-05-01,PROD_0039,Product 0039,Home & Garden,Home & Garden,132,340.56,44954.27,111,0,Wednesday,5,2,2024
2024-05-02,PROD_0039,Product 0039,Home & Garden,Home & Garden,126,71.58,9018.87,918,1,Thursday,5,2,2024
2024-05-03,PROD_0039,Product 0039,Home & Garden,Home & Garden,96,43.67,4192.33,124,0,Friday,5,2,2024
2024-05-04,PROD_0039,Product 0039,Home & Garden,Home & Garden,147,233.84,34375.17,691,0,Saturday,5,2,2024
2024-05-05,PROD_0039,Product 0039,Home & Garden,Home & Garden,174,415.84,72355.85,916,0,Sunday,5,2,2024
2024-05-06,PROD_0039,Product 0039,Home & Garden,Home & Garden,108,126.56,13668.61,151,1,Monday,5,2,2024
2024-05-07,PROD_0039,Product 0039,Home & Garden,Home & Garden,114,391.68,44651.95,513,0,Tuesday,5,2,2024
2024-05-08,PROD_0039,Product 0039,Home & Garden,Home & Garden,123,204.32,25130.95,867,0,Wednesday,5,2,2024
2024-05-09,PROD_0039,Product 0039,Home & Garden,Home & Garden,118,447.0,52746.46,307,0,Thursday,5,2,2024
2024-05-10,PROD_0039,Product 0039,Home & Garden,Home & Garden,119,341.41,40628.32,679,0,Friday,5,2,2024
2024-05-11,PROD_0039,Product 0039,Home & Garden,Home & Garden,135,418.17,56452.72,423,0,Saturday,5,2,2024
2024-05-12,PROD_0039,Product 0039,Home & Garden,Home & Garden,138,416.18,57432.87,933,1,Sunday,5,2,2024
2024-05-13,PROD_0039,Product 0039,Home & Garden,Home & Garden,101,115.5,11665.57,108,0,Monday,5,2,2024
2024-05-14,PROD_0039,Product 0039,Home & Garden,Home & Garden,80,131.68,10534.77,682,0,Tuesday,5,2,2024
2024-05-15,PROD_0039,Product 0039,Home & Garden,Home & Garden,160,312.04,49925.82,382,0,Wednesday,5,2,2024
2024-05-16,PROD_0039,Product 0039,Home & Garden,Home & Garden,78,40.85,3185.98,409,0,Thursday,5,2,2024
2024-05-17,PROD_0039,Product 0039,Home & Garden,Home & Garden,110,136.14,14975.52,640,0,Friday,5,2,2024
2024-05-18,PROD_0039,Product 0039,Home & Garden,Home & Garden,145,451.99,65538.06,868,0,Saturday,5,2,2024
2024-05-19,PROD_0039,Product 0039,Home & Garden,Home & Garden,168,32.31,5428.48,779,0,Sunday,5,2,2024
2024-05-20,PROD_0039,Product 0039,Home & Garden,Home & Garden,127,241.34,30649.98,239,0,Monday,5,2,2024
2024-05-21,PROD_0039,Product 0039,Home & Garden,Home & Garden,110,141.55,15570.33,248,0,Tuesday,5,2,2024
2024-05-22,PROD_0039,Product 0039,Home & Garden,Home & Garden,116,34.6,4013.21,15,0,Wednesday,5,2,2024
2024-05-23,PROD_0039,Product 0039,Home & Garden,Home & Garden,124,320.39,39728.86,962,0,Thursday,5,2,2024
2024-05-24,PROD_0039,Product 0039,Home & Garden,Home & Garden,119,174.57,20773.35,756,0,Friday,5,2,2024
2024-05-25,PROD_0039,Product 0039,Home & Garden,Home & Garden,129,112.72,14540.5,327,0,Saturday,5,2,2024
2024-05-26,PROD_0039,Product 0039,Home & Garden,Home & Garden,137,194.44,26638.39,211,1,Sunday,5,2,2024
2024-05-27,PROD_0039,Product 0039,Home & Garden,Home & Garden,108,197.65,21345.69,179,0,Monday,5,2,2024
2024-05-28,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,167.54,20440.12,118,0,Tuesday,5,2,2024
2024-05-29,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,375.18,45771.6,326,0,Wednesday,5,2,2024
2024-05-30,PROD_0039,Product 0039,Home & Garden,Home & Garden,118,237.62,28038.62,692,0,Thursday,5,2,2024
2024-05-31,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,434.52,53012.05,934,0,Friday,5,2,2024
2024-06-01,PROD_0039,Product 0039,Home & Garden,Home & Garden,112,103.96,11643.65,519,0,Saturday,6,2,2024
2024-06-02,PROD_0039,Product 0039,Home & Garden,Home & Garden,156,272.54,42515.68,165,0,Sunday,6,2,2024
2024-06-03,PROD_0039,Product 0039,Home & Garden,Home & Garden,97,275.61,26733.98,778,0,Monday,6,2,2024
2024-06-04,PROD_0039,Product 0039,Home & Garden,Home & Garden,117,378.42,44275.36,557,0,Tuesday,6,2,2024
2024-06-05,PROD_0039,Product 0039,Home & Garden,Home & Garden,106,514.18,54502.76,520,0,Wednesday,6,2,2024
2024-06-06,PROD_0039,Product 0039,Home & Garden,Home & Garden,118,72.98,8611.63,403,0,Thursday,6,2,2024
2024-06-07,PROD_0039,Product 0039,Home & Garden,Home & Garden,119,134.06,15952.58,922,0,Friday,6,2,2024
2024-06-08,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,177.83,21695.44,639,0,Saturday,6,2,2024
2024-06-09,PROD_0039,Product 0039,Home & Garden,Home & Garden,128,461.93,59126.7,904,0,Sunday,6,2,2024
2024-06-10,PROD_0039,Product 0039,Home & Garden,Home & Garden,72,20.3,1461.8,524,0,Monday,6,2,2024
2024-06-11,PROD_0039,Product 0039,Home & Garden,Home & Garden,141,70.15,9890.85,245,0,Tuesday,6,2,2024
2024-06-12,PROD_0039,Product 0039,Home & Garden,Home & Garden,95,394.48,37475.69,269,0,Wednesday,6,2,2024
2024-06-13,PROD_0039,Product 0039,Home & Garden,Home & Garden,105,236.64,24847.57,305,0,Thursday,6,2,2024
2024-06-14,PROD_0039,Product 0039,Home & Garden,Home & Garden,153,258.87,39606.69,772,0,Friday,6,2,2024
2024-06-15,PROD_0039,Product 0039,Home & Garden,Home & Garden,173,162.13,28048.59,468,0,Saturday,6,2,2024
2024-06-16,PROD_0039,Product 0039,Home & Garden,Home & Garden,161,306.32,49317.14,605,0,Sunday,6,2,2024
2024-06-17,PROD_0039,Product 0039,Home & Garden,Home & Garden,104,198.01,20593.07,284,0,Monday,6,2,2024
2024-06-18,PROD_0039,Product 0039,Home & Garden,Home & Garden,156,271.8,42400.21,786,0,Tuesday,6,2,2024
2024-06-19,PROD_0039,Product 0039,Home & Garden,Home & Garden,98,465.56,45624.9,633,0,Wednesday,6,2,2024
2024-06-20,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,40.36,4923.8,666,0,Thursday,6,2,2024
2024-06-21,PROD_0039,Product 0039,Home & Garden,Home & Garden,100,348.64,34864.47,919,0,Friday,6,2,2024
2024-06-22,PROD_0039,Product 0039,Home & Garden,Home & Garden,194,115.21,22350.14,105,0,Saturday,6,2,2024
2024-06-23,PROD_0039,Product 0039,Home & Garden,Home & Garden,128,45.98,5884.84,551,0,Sunday,6,2,2024
2024-06-24,PROD_0039,Product 0039,Home & Garden,Home & Garden,126,196.37,24743.08,610,0,Monday,6,2,2024
2024-06-25,PROD_0039,Product 0039,Home & Garden,Home & Garden,86,110.22,9478.97,362,0,Tuesday,6,2,2024
2024-06-26,PROD_0039,Product 0039,Home & Garden,Home & Garden,146,129.77,18946.82,754,0,Wednesday,6,2,2024
2024-06-27,PROD_0039,Product 0039,Home & Garden,Home & Garden,103,424.2,43692.49,379,0,Thursday,6,2,2024
2024-06-28,PROD_0039,Product 0039,Home & Garden,Home & Garden,124,236.27,29297.04,479,0,Friday,6,2,2024
2024-06-29,PROD_0039,Product 0039,Home & Garden,Home & Garden,139,328.51,45663.35,586,1,Saturday,6,2,2024
2024-06-30,PROD_0039,Product 0039,Home & Garden,Home & Garden,121,78.99,9557.47,769,0,Sunday,6,2,2024
2024-07-01,PROD_0039,Product 0039,Home & Garden,Home & Garden,100,207.25,20725.02,643,0,Monday,7,3,2024
2024-07-02,PROD_0039,Product 0039,Home & Garden,Home & Garden,69,222.14,15327.39,832,0,Tuesday,7,3,2024
2024-07-03,PROD_0039,Product 0039,Home & Garden,Home & Garden,112,268.6,30083.45,593,0,Wednesday,7,3,2024
2024-07-04,PROD_0039,Product 0039,Home & Garden,Home & Garden,136,272.41,37047.47,113,0,Thursday,7,3,2024
2024-07-05,PROD_0039,Product 0039,Home & Garden,Home & Garden,117,327.27,38290.52,843,0,Friday,7,3,2024
2024-07-06,PROD_0039,Product 0039,Home & Garden,Home & Garden,121,337.33,40817.46,13,0,Saturday,7,3,2024
2024-07-07,PROD_0039,Product 0039,Home & Garden,Home & Garden,121,116.84,14137.64,571,0,Sunday,7,3,2024
2024-07-08,PROD_0039,Product 0039,Home & Garden,Home & Garden,112,514.29,57600.54,494,0,Monday,7,3,2024
2024-07-09,PROD_0039,Product 0039,Home & Garden,Home & Garden,78,493.82,38518.02,554,0,Tuesday,7,3,2024
2024-07-10,PROD_0039,Product 0039,Home & Garden,Home & Garden,87,517.44,45017.01,280,0,Wednesday,7,3,2024
2024-07-11,PROD_0039,Product 0039,Home & Garden,Home & Garden,101,233.0,23532.8,555,0,Thursday,7,3,2024
2024-07-12,PROD_0039,Product 0039,Home & Garden,Home & Garden,83,319.45,26514.01,755,0,Friday,7,3,2024
2024-07-13,PROD_0039,Product 0039,Home & Garden,Home & Garden,113,223.82,25292.2,878,0,Saturday,7,3,2024
2024-07-14,PROD_0039,Product 0039,Home & Garden,Home & Garden,142,187.15,26575.39,710,0,Sunday,7,3,2024
2024-07-15,PROD_0039,Product 0039,Home & Garden,Home & Garden,62,241.72,14986.87,532,0,Monday,7,3,2024
2024-07-16,PROD_0039,Product 0039,Home & Garden,Home & Garden,124,315.04,39064.61,457,0,Tuesday,7,3,2024
2024-07-17,PROD_0039,Product 0039,Home & Garden,Home & Garden,114,430.13,49034.89,810,0,Wednesday,7,3,2024
2024-07-18,PROD_0039,Product 0039,Home & Garden,Home & Garden,45,383.02,17235.91,887,0,Thursday,7,3,2024
2024-07-19,PROD_0039,Product 0039,Home & Garden,Home & Garden,124,422.23,52356.6,913,0,Friday,7,3,2024
2024-07-20,PROD_0039,Product 0039,Home & Garden,Home & Garden,146,46.16,6740.03,40,1,Saturday,7,3,2024
2024-07-21,PROD_0039,Product 0039,Home & Garden,Home & Garden,142,478.97,68013.67,425,0,Sunday,7,3,2024
2024-07-22,PROD_0039,Product 0039,Home & Garden,Home & Garden,108,345.77,37342.81,862,0,Monday,7,3,2024
2024-07-23,PROD_0039,Product 0039,Home & Garden,Home & Garden,57,105.02,5986.34,293,0,Tuesday,7,3,2024
2024-07-24,PROD_0039,Product 0039,Home & Garden,Home & Garden,104,162.84,16935.36,730,0,Wednesday,7,3,2024
2024-07-25,PROD_0039,Product 0039,Home & Garden,Home & Garden,100,210.46,21046.06,216,0,Thursday,7,3,2024
2024-07-26,PROD_0039,Product 0039,Home & Garden,Home & Garden,93,479.83,44624.32,737,0,Friday,7,3,2024
2024-07-27,PROD_0039,Product 0039,Home & Garden,Home & Garden,110,317.34,34907.08,798,0,Saturday,7,3,2024
2024-07-28,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,37.95,4630.44,857,0,Sunday,7,3,2024
2024-07-29,PROD_0039,Product 0039,Home & Garden,Home & Garden,58,250.74,14542.82,172,0,Monday,7,3,2024
2024-07-30,PROD_0039,Product 0039,Home & Garden,Home & Garden,70,207.97,14557.85,316,0,Tuesday,7,3,2024
2024-07-31,PROD_0039,Product 0039,Home & Garden,Home & Garden,93,47.99,4463.34,751,0,Wednesday,7,3,2024
2024-08-01,PROD_0039,Product 0039,Home & Garden,Home & Garden,91,485.52,44182.19,401,0,Thursday,8,3,2024
2024-08-02,PROD_0039,Product 0039,Home & Garden,Home & Garden,74,237.65,17586.41,462,0,Friday,8,3,2024
2024-08-03,PROD_0039,Product 0039,Home & Garden,Home & Garden,77,307.72,23694.16,634,0,Saturday,8,3,2024
2024-08-04,PROD_0039,Product 0039,Home & Garden,Home & Garden,103,149.58,15406.35,367,0,Sunday,8,3,2024
2024-08-05,PROD_0039,Product 0039,Home & Garden,Home & Garden,84,46.51,3906.97,420,0,Monday,8,3,2024
2024-08-06,PROD_0039,Product 0039,Home & Garden,Home & Garden,82,348.85,28605.62,864,0,Tuesday,8,3,2024
2024-08-07,PROD_0039,Product 0039,Home & Garden,Home & Garden,68,120.14,8169.19,622,0,Wednesday,8,3,2024
2024-08-08,PROD_0039,Product 0039,Home & Garden,Home & Garden,68,235.3,16000.49,904,0,Thursday,8,3,2024
2024-08-09,PROD_0039,Product 0039,Home & Garden,Home & Garden,121,433.06,52400.06,235,0,Friday,8,3,2024
2024-08-10,PROD_0039,Product 0039,Home & Garden,Home & Garden,98,93.94,9206.46,841,0,Saturday,8,3,2024
2024-08-11,PROD_0039,Product 0039,Home & Garden,Home & Garden,56,111.09,6221.32,382,0,Sunday,8,3,2024
2024-08-12,PROD_0039,Product 0039,Home & Garden,Home & Garden,122,179.84,21940.28,382,0,Monday,8,3,2024
2024-08-13,PROD_0039,Product 0039,Home & Garden,Home & Garden,74,137.49,10174.36,90,1,Tuesday,8,3,2024
2024-08-14,PROD_0039,Product 0039,Home & Garden,Home & Garden,98,212.21,20796.85,488,1,Wednesday,8,3,2024
